3676,-0.042,-0.034,0.077
3625,-0.042,-0.034,0.077
3567,-0.030,-0.064,0.094
3522,-0.030,-0.064,0.094
3465,-0.038,-0.071,0.109
3415,-0.038,-0.071,0.109
3359,-0.091,-0.055,0.146
3315,-0.091,-0.055,0.146
3259,-0.096,-0.056,0.151
3259,-0.096,-0.056,0.151
3190,-0.096,-0.056,0.151
3135,-0.099,-0.049,0.148
3093,-0.099,-0.049,0.148
3038,-0.075,-0.062,0.137
2995,-0.075,-0.062,0.137
2939,-0.066,-0.076,0.142
2896,-0.066,-0.076,0.142
2847,-0.072,-0.059,0.131
2798,-0.072,-0.059,0.131
2748,-0.062,-0.057,0.119
2698,-0.062,-0.057,0.119
2640,-0.072,-0.052,0.123
2596,-0.072,-0.052,0.123
2539,-0.092,-0.052,0.144
2488,-0.092,-0.052,0.144
2430,-0.118,-0.030,0.148
2384,-0.118,-0.030,0.148
2325,-0.090,0.029,0.061
2325,-0.090,0.029,0.061
2253,-0.090,0.029,0.061
2194,-0.071,0.024,0.047
2148,-0.071,0.024,0.047
2095,-0.060,0.006,0.053
2049,-0.060,0.006,0.053
1989,-0.067,0.016,0.051
1943,-0.067,0.016,0.051
1884,-0.069,0.024,0.045
1838,-0.069,0.024,0.045
1779,-0.057,-0.005,0.062
1733,-0.057,-0.005,0.062
1682,-0.061,-0.007,0.068
1636,-0.061,-0.007,0.068
1578,-0.078,0.004,0.073
1533,-0.078,0.004,0.073
1475,-0.086,0.020,0.066
1430,-0.086,0.020,0.066
1379,-0.065,0.006,0.059
1335,-0.065,0.006,0.059
1277,-0.067,0.005,0.062
1232,-0.067,0.005,0.062
1174,-0.065,0.002,0.063
1129,-0.065,0.002,0.063
1078,-0.059,-0.005,0.064
1033,-0.059,-0.005,0.064
974,-0.051,-0.008,0.059
928,-0.051,-0.008,0.059
868,-0.049,-0.014,0.063
822,-0.049,-0.014,0.063
770,-0.049,-0.008,0.056
723,-0.049,-0.008,0.056
663,-0.050,-0.009,0.059
616,-0.050,-0.009,0.059
554,-0.050,0.001,0.049
507,-0.050,0.001,0.049
453,-0.037,-0.018,0.055
405,-0.037,-0.018,0.055
343,-0.035,-0.026,0.061
295,-0.035,-0.026,0.061
232,-0.048,-0.027,0.076
183,-0.048,-0.027,0.076
121,-0.058,-0.017,0.075
72,-0.058,-0.017,0.075
16,-0.059,-0.026,0.085
4063,-0.059,-0.026,0.085
4000,-0.062,-0.030,0.092
3951,-0.062,-0.030,0.092
3889,-0.066,-0.012,0.079
3841,-0.066,-0.012,0.079
3779,-0.055,-0.018,0.073
3725,-0.055,-0.018,0.073
3665,-0.031,-0.037,0.067
3618,-0.031,-0.037,0.067
3558,-0.028,-0.071,0.099
3505,-0.028,-0.071,0.099
3445,-0.046,-0.080,0.126
3400,-0.046,-0.080,0.126
3342,-0.070,-0.043,0.112
3342,-0.070,-0.043,0.112
3270,-0.070,-0.043,0.112
3212,-0.060,-0.038,0.097
3168,-0.060,-0.038,0.097
3118,-0.044,-0.037,0.082
3068,-0.044,-0.037,0.082
3011,-0.033,-0.043,0.075
2967,-0.033,-0.043,0.075
2917,-0.022,-0.049,0.071
2873,-0.022,-0.049,0.071
2816,-0.018,-0.047,0.065
2772,-0.018,-0.047,0.065
2721,0.010,-0.060,0.050
2676,0.010,-0.060,0.050
2617,-0.000,-0.071,0.071
2572,-0.000,-0.071,0.071
2513,-0.025,-0.065,0.090
2475,-0.025,-0.065,0.090
2416,-0.039,-0.040,0.078
2369,-0.039,-0.040,0.078
2309,-0.030,-0.028,0.058
2256,-0.030,-0.028,0.058
2203,0.014,-0.042,0.028
2156,0.014,-0.042,0.028
2103,0.014,-0.040,0.025
2055,0.014,-0.040,0.025
1994,0.011,-0.041,0.030
1947,0.011,-0.041,0.030
1886,-0.003,-0.028,0.031
1839,-0.003,-0.028,0.031
1785,-0.016,-0.007,0.023
1738,-0.016,-0.007,0.023
1678,-0.007,-0.011,0.018
1631,-0.007,-0.011,0.018
1572,-0.012,-0.005,0.016
1525,-0.012,-0.005,0.016
1473,-0.001,-0.013,0.015
1427,-0.001,-0.013,0.015
1369,0.002,-0.016,0.014
1324,0.002,-0.016,0.014
1266,0.009,-0.018,0.008
1220,0.009,-0.018,0.008
1168,0.032,-0.052,0.020
1123,0.032,-0.052,0.020
1065,0.036,-0.050,0.014
1020,0.036,-0.050,0.014
961,0.051,-0.061,0.010
915,0.051,-0.061,0.010
862,0.045,-0.069,0.025
816,0.045,-0.069,0.025
757,0.030,-0.071,0.041
711,0.030,-0.071,0.041
651,0.018,-0.047,0.029
604,0.018,-0.047,0.029
549,0.034,-0.055,0.021
496,0.034,-0.055,0.021
442,0.038,-0.057,0.019
395,0.038,-0.057,0.019
334,0.041,-0.074,0.034
285,0.041,-0.074,0.034
223,0.031,-0.078,0.047
175,0.031,-0.078,0.047
120,0.033,-0.081,0.049
71,0.033,-0.081,0.049
9,0.034,-0.093,0.058
4056,0.034,-0.093,0.058
3994,0.022,-0.083,0.060
3946,0.022,-0.083,0.060
3892,-0.007,-0.065,0.072
3844,-0.007,-0.065,0.072
3784,-0.001,-0.050,0.051
3737,-0.001,-0.050,0.051
3678,0.025,-0.062,0.038
3632,0.025,-0.062,0.038
3580,0.042,-0.084,0.043
3534,0.042,-0.084,0.043
3476,0.042,-0.099,0.056
3431,0.042,-0.099,0.056
3373,0.020,-0.078,0.058
3329,0.020,-0.078,0.058
3271,0.008,-0.050,0.042
3233,0.008,-0.050,0.042
3176,0.023,-0.038,0.015
3132,0.023,-0.038,0.015
3076,0.037,-0.046,0.010
3031,0.037,-0.046,0.010
2974,0.032,-0.044,0.012
2930,0.032,-0.044,0.012
2878,0.034,-0.049,0.014
2834,0.034,-0.049,0.014
2777,0.040,-0.079,0.039
2731,0.040,-0.079,0.039
2672,0.024,-0.046,0.022
2626,0.024,-0.046,0.022
2573,0.004,-0.052,0.048
2527,0.004,-0.052,0.048
2467,-0.015,-0.004,0.019
2420,-0.015,-0.004,0.019
2359,0.010,0.006,-0.017
2311,0.010,0.006,-0.017
2256,0.047,-0.036,-0.011
2208,0.047,-0.036,-0.011
2146,0.049,-0.053,0.005
2098,0.049,-0.053,0.005
2035,0.028,-0.053,0.025
1986,0.028,-0.053,0.025
1930,0.006,-0.030,0.024
1882,0.006,-0.030,0.024
1819,-0.004,-0.034,0.037
1770,-0.004,-0.034,0.037
1707,0.003,-0.041,0.037
1659,0.003,-0.041,0.037
1598,-0.002,-0.033,0.035
1557,-0.002,-0.033,0.035
1496,-0.003,-0.018,0.021
1449,-0.003,-0.018,0.021
1389,-0.005,0.002,0.003
1342,-0.005,0.002,0.003
1282,0.002,-0.005,0.003
1235,0.002,-0.005,0.003
1182,0.008,-0.017,0.010
1135,0.008,-0.017,0.010
1075,0.016,-0.016,-0.000
1029,0.016,-0.016,-0.000
969,0.018,-0.016,-0.002
922,0.018,-0.016,-0.002
868,0.026,-0.021,-0.005
821,0.026,-0.021,-0.005
761,0.016,-0.023,0.008
714,0.016,-0.023,0.008
653,0.018,-0.021,0.003
606,0.018,-0.021,0.003
551,0.035,-0.025,-0.010
504,0.035,-0.025,-0.010
443,0.055,-0.039,-0.016
395,0.055,-0.039,-0.016
333,0.057,-0.053,-0.004
284,0.057,-0.053,-0.004
229,0.059,-0.055,-0.004
180,0.059,-0.055,-0.004
118,0.056,-0.052,-0.003
69,0.056,-0.052,-0.003
6,0.033,-0.027,-0.006
4053,0.033,-0.027,-0.006
3991,0.026,-0.027,0.001
3943,0.026,-0.027,0.001
3888,0.008,-0.005,-0.003
3840,0.008,-0.005,-0.003
3779,0.020,0.008,-0.027
3732,0.020,0.008,-0.027
3672,0.060,-0.037,-0.023
3625,0.060,-0.037,-0.023
3573,0.073,-0.059,-0.015
3526,0.073,-0.059,-0.015
3468,0.064,-0.063,-0.001
3422,0.064,-0.063,-0.001
3364,0.042,-0.044,0.002
3319,0.042,-0.044,0.002
3268,0.036,-0.012,-0.024
3216,0.036,-0.012,-0.024
3165,0.052,-0.004,-0.048
3121,0.052,-0.004,-0.048
3064,0.042,0.001,-0.043
3020,0.042,0.001,-0.043
2969,0.028,0.023,-0.051
2924,0.028,0.023,-0.051
2867,0.037,0.020,-0.057
2822,0.037,0.020,-0.057
2764,0.060,0.007,-0.067
2718,0.060,0.007,-0.067
2659,0.045,-0.002,-0.043
2619,0.045,-0.002,-0.043
2559,0.008,0.005,-0.013
2513,0.008,0.005,-0.013
2453,-0.021,0.043,-0.022
2405,-0.021,0.043,-0.022
2344,-0.027,0.057,-0.030
2296,-0.027,0.057,-0.030
2234,0.002,0.029,-0.032
2186,0.002,0.029,-0.032
2131,0.011,0.002,-0.013
2083,0.011,0.002,-0.013
2020,0.005,-0.015,0.010
1972,0.005,-0.015,0.010
1917,-0.004,-0.009,0.013
1869,-0.004,-0.009,0.013
1807,-0.001,0.000,0.001
1759,-0.001,0.000,0.001
1698,-0.005,0.005,-0.001
1651,-0.005,0.005,-0.001
1590,-0.018,0.028,-0.010
1544,-0.018,0.028,-0.010
1484,-0.007,0.005,0.002
1438,-0.007,0.005,0.002
1386,0.001,0.023,-0.025
1340,0.001,0.023,-0.025
1288,0.007,0.009,-0.015
1243,0.007,0.009,-0.015
1184,0.006,0.005,-0.011
1138,0.006,0.005,-0.011
1080,0.005,0.009,-0.014
1035,0.005,0.009,-0.014
977,-0.005,0.021,-0.016
931,-0.005,0.021,-0.016
878,-0.005,0.022,-0.016
832,-0.005,0.022,-0.016
774,-0.003,0.009,-0.006
728,-0.003,0.009,-0.006
668,-0.005,0.014,-0.009
622,-0.005,0.014,-0.009
568,-0.009,0.027,-0.019
521,-0.009,0.027,-0.019
461,-0.001,0.019,-0.018
414,-0.001,0.019,-0.018
353,-0.004,0.025,-0.021
305,-0.004,0.025,-0.021
250,-0.003,0.009,-0.006
202,-0.003,0.009,-0.006
140,-0.008,0.017,-0.008
91,-0.008,0.017,-0.008
29,-0.006,0.017,-0.012
4076,-0.006,0.017,-0.012
4014,-0.027,0.017,0.010
3972,-0.027,0.017,0.010
3910,-0.032,0.026,0.006
3862,-0.032,0.026,0.006
3800,-0.034,0.042,-0.008
3752,-0.034,0.042,-0.008
3691,-0.017,0.046,-0.029
3651,-0.017,0.046,-0.029
3590,-0.002,0.026,-0.024
3543,-0.002,0.026,-0.024
3484,-0.018,0.019,-0.000
3437,-0.018,0.019,-0.000
3378,-0.041,0.036,0.005
3331,-0.041,0.036,0.005
3279,-0.049,0.074,-0.025
3226,-0.049,0.074,-0.025
3167,-0.046,0.076,-0.031
3122,-0.046,0.076,-0.031
3070,-0.036,0.072,-0.036
3024,-0.036,0.072,-0.036
2972,-0.030,0.067,-0.036
2920,-0.030,0.067,-0.036
2861,-0.024,0.068,-0.044
2815,-0.024,0.068,-0.044
2763,-0.007,0.054,-0.047
2716,-0.007,0.054,-0.047
2656,-0.023,0.045,-0.022
2615,-0.023,0.045,-0.022
2554,-0.074,0.091,-0.017
2500,-0.074,0.091,-0.017
2439,-0.094,0.123,-0.029
2391,-0.094,0.123,-0.029
2328,-0.099,0.153,-0.054
2273,-0.099,0.153,-0.054
2210,-0.071,0.130,-0.059
2162,-0.071,0.130,-0.059
2099,-0.066,0.108,-0.043
2044,-0.066,0.108,-0.043
1981,-0.076,0.099,-0.023
1981,-0.076,0.099,-0.023
1912,-0.076,0.099,-0.023
1850,-0.068,0.108,-0.040
1795,-0.068,0.108,-0.040
1734,-0.060,0.089,-0.029
1686,-0.060,0.089,-0.029
1626,-0.068,0.097,-0.028
1573,-0.068,0.097,-0.028
1514,-0.076,0.123,-0.047
1468,-0.076,0.123,-0.047
1410,-0.060,0.121,-0.062
1358,-0.060,0.121,-0.062
1301,-0.039,0.119,-0.081
1301,-0.039,0.119,-0.081
1236,-0.039,0.119,-0.081
1179,-0.012,0.092,-0.079
1128,-0.012,0.092,-0.079
1077,-0.013,0.083,-0.070
1033,-0.013,0.083,-0.070
976,-0.021,0.089,-0.068
938,-0.021,0.089,-0.068
880,-0.021,0.083,-0.062
835,-0.021,0.083,-0.062
778,-0.025,0.094,-0.068
734,-0.025,0.094,-0.068
676,-0.030,0.092,-0.062
631,-0.030,0.092,-0.062
579,-0.030,0.094,-0.064
534,-0.030,0.094,-0.064
475,-0.037,0.101,-0.064
430,-0.037,0.101,-0.064
371,-0.014,0.085,-0.071
325,-0.014,0.085,-0.071
272,-0.016,0.081,-0.065
225,-0.016,0.081,-0.065
165,-0.025,0.081,-0.056
118,-0.025,0.081,-0.056
58,-0.029,0.081,-0.052
11,-0.029,0.081,-0.052
4053,-0.031,0.065,-0.034
4000,-0.031,0.065,-0.034
3940,-0.064,0.075,-0.011
3893,-0.064,0.075,-0.011
3840,-0.081,0.103,-0.022
3787,-0.081,0.103,-0.022
3735,-0.037,0.085,-0.048
3683,-0.037,0.085,-0.048
3625,0.002,0.062,-0.064
3579,0.002,0.062,-0.064
3521,0.001,0.040,-0.041
3470,0.001,0.040,-0.041
3413,-0.024,0.033,-0.009
3369,-0.024,0.033,-0.009
3312,-0.051,0.070,-0.019
3312,-0.051,0.070,-0.019
3243,-0.051,0.070,-0.019
3187,-0.036,0.057,-0.021
3144,-0.036,0.057,-0.021
3089,-0.009,0.044,-0.034
3052,-0.009,0.044,-0.034
2997,-0.002,0.030,-0.029
2954,-0.002,0.030,-0.029
2898,-0.013,0.041,-0.028
2854,-0.013,0.041,-0.028
2799,-0.005,0.049,-0.044
2761,-0.005,0.049,-0.044
2704,0.002,0.037,-0.040
2659,0.002,0.037,-0.040
2601,0.002,0.016,-0.018
2556,0.002,0.016,-0.018
2498,-0.009,0.019,-0.010
2453,-0.009,0.019,-0.010
2401,-0.023,0.034,-0.011
2348,-0.023,0.034,-0.011
2288,-0.013,0.036,-0.023
2241,-0.013,0.036,-0.023
2188,-0.005,0.033,-0.028
2141,-0.005,0.033,-0.028
2087,-0.004,0.003,0.000
2040,-0.004,0.003,0.000
1980,-0.006,-0.000,0.006
1933,-0.006,-0.000,0.006
1873,-0.018,0.009,0.009
1826,-0.018,0.009,0.009
1772,-0.022,0.005,0.017
1725,-0.022,0.005,0.017
1666,-0.023,0.006,0.016
1620,-0.023,0.006,0.016
1561,-0.029,0.003,0.026
1515,-0.029,0.003,0.026
1462,-0.026,0.016,0.010
1417,-0.026,0.016,0.010
1358,-0.007,0.014,-0.007
1313,-0.007,0.014,-0.007
1255,0.002,0.002,-0.004
1209,0.002,0.002,-0.004
1151,0.006,-0.013,0.007
1105,0.006,-0.013,0.007
1054,-0.003,-0.004,0.006
1008,-0.003,-0.004,0.006
949,0.008,-0.012,0.004
902,0.008,-0.012,0.004
849,0.009,-0.015,0.006
796,0.009,-0.015,0.006
743,0.008,-0.020,0.012
696,0.008,-0.020,0.012
634,-0.001,0.012,-0.011
586,-0.001,0.012,-0.011
524,0.014,-0.005,-0.009
476,0.014,-0.005,-0.009
421,0.020,-0.034,0.014
372,0.020,-0.034,0.014
309,0.010,-0.032,0.022
259,0.010,-0.032,0.022
195,-0.011,-0.031,0.042
145,-0.011,-0.031,0.042
88,-0.016,-0.018,0.034
38,-0.016,-0.018,0.034
4069,-0.009,-0.016,0.025
4019,-0.009,-0.016,0.025
3954,-0.007,-0.018,0.025
3904,-0.007,-0.018,0.025
3840,-0.010,0.006,0.004
3797,-0.010,0.006,0.004
3734,-0.000,-0.005,0.005
3685,-0.000,-0.005,0.005
3623,0.016,-0.009,-0.007
3574,0.016,-0.009,-0.007
3513,0.017,-0.032,0.015
3465,0.017,-0.032,0.015
3411,0.016,-0.033,0.017
3364,0.016,-0.033,0.017
3304,0.008,-0.035,0.027
3258,0.008,-0.035,0.027
3198,0.014,-0.024,0.011
3152,0.014,-0.024,0.011
3100,0.028,-0.028,-0.000
3055,0.028,-0.028,-0.000
2996,0.029,-0.023,-0.005
2950,0.029,-0.023,-0.005
2890,0.024,-0.011,-0.013
2845,0.024,-0.011,-0.013
2786,0.048,-0.015,-0.033
2740,0.048,-0.015,-0.033
2687,0.063,-0.043,-0.020
2640,0.063,-0.043,-0.020
2579,0.017,-0.021,0.004
2533,0.017,-0.021,0.004
2480,-0.023,0.004,0.019
2433,-0.023,0.004,0.019
2372,-0.021,0.040,-0.019
2324,-0.021,0.040,-0.019
2262,0.014,0.036,-0.050
2214,0.014,0.036,-0.050
2152,0.040,-0.013,-0.027
2104,0.040,-0.013,-0.027
2048,0.016,0.005,-0.021
2000,0.016,0.005,-0.021
1937,-0.008,0.023,-0.016
1889,-0.008,0.023,-0.016
1826,-0.017,0.032,-0.015
1778,-0.017,0.032,-0.015
1723,-0.019,0.027,-0.008
1675,-0.019,0.027,-0.008
1614,-0.024,0.025,-0.001
1566,-0.024,0.025,-0.001
1506,-0.031,0.036,-0.005
1459,-0.031,0.036,-0.005
1406,-0.020,0.049,-0.028
1360,-0.020,0.049,-0.028
1301,-0.027,0.062,-0.034
1249,-0.027,0.062,-0.034
1196,-0.014,0.032,-0.019
1151,-0.014,0.032,-0.019
1092,-0.022,0.037,-0.015
1047,-0.022,0.037,-0.015
988,-0.013,0.025,-0.012
942,-0.013,0.025,-0.012
889,-0.015,0.042,-0.028
842,-0.015,0.042,-0.028
783,-0.018,0.057,-0.040
744,-0.018,0.057,-0.040
685,-0.024,0.057,-0.033
638,-0.024,0.057,-0.033
578,-0.031,0.079,-0.048
531,-0.031,0.079,-0.048
471,-0.032,0.079,-0.047
424,-0.032,0.079,-0.047
371,-0.024,0.078,-0.054
323,-0.024,0.078,-0.054
262,-0.024,0.069,-0.045
214,-0.024,0.069,-0.045
152,-0.027,0.065,-0.038
105,-0.027,0.065,-0.038
50,-0.026,0.060,-0.034
2,-0.026,0.060,-0.034
4036,-0.028,0.054,-0.026
3982,-0.028,0.054,-0.026
3921,-0.042,0.061,-0.019
3881,-0.042,0.061,-0.019
3821,-0.048,0.079,-0.031
3774,-0.048,0.079,-0.031
3715,-0.029,0.081,-0.052
3662,-0.029,0.081,-0.052
3604,-0.002,0.045,-0.043
3558,-0.002,0.045,-0.043
3500,0.005,0.007,-0.012
3449,0.005,0.007,-0.012
3398,-0.026,0.029,-0.003
3347,-0.026,0.029,-0.003
3290,-0.044,0.054,-0.010
3290,-0.044,0.054,-0.010
3220,-0.044,0.054,-0.010
3163,-0.028,0.058,-0.030
3120,-0.028,0.058,-0.030
3064,-0.000,0.057,-0.056
3021,-0.000,0.057,-0.056
2971,0.007,0.040,-0.047
2927,0.007,0.040,-0.047
2877,0.006,0.031,-0.037
2834,0.006,0.031,-0.037
2777,0.008,0.026,-0.034
2733,0.008,0.026,-0.034
2675,0.012,0.013,-0.024
2630,0.012,0.013,-0.024
2572,0.001,0.023,-0.023
2527,0.001,0.023,-0.023
2475,-0.009,0.030,-0.021
2429,-0.009,0.030,-0.021
2369,-0.005,0.057,-0.052
2322,-0.005,0.057,-0.052
2261,0.027,0.041,-0.068
2214,0.027,0.041,-0.068
2160,0.030,0.043,-0.073
2112,0.030,0.043,-0.073
2050,0.018,0.042,-0.059
2002,0.018,0.042,-0.059
1941,-0.005,0.050,-0.046
1893,-0.005,0.050,-0.046
1839,0.003,0.039,-0.042
1791,0.003,0.039,-0.042
1730,0.001,0.037,-0.038
1683,0.001,0.037,-0.038
1622,-0.005,0.035,-0.030
1575,-0.005,0.035,-0.030
1515,-0.002,0.045,-0.043
1475,-0.002,0.045,-0.043
1415,0.004,0.040,-0.044
1369,0.004,0.040,-0.044
1310,0.018,0.028,-0.046
1264,0.018,0.028,-0.046
1204,0.018,0.028,-0.045
1158,0.018,0.028,-0.045
1105,-0.001,0.032,-0.031
1060,-0.001,0.032,-0.031
1001,0.002,0.042,-0.045
954,0.002,0.042,-0.045
901,0.014,0.028,-0.042
847,0.014,0.028,-0.042
794,0.014,0.024,-0.038
748,0.014,0.024,-0.038
688,0.012,0.028,-0.040
641,0.012,0.028,-0.040
580,0.026,0.033,-0.059
532,0.026,0.033,-0.059
478,0.027,0.036,-0.064
431,0.027,0.036,-0.064
370,0.034,0.016,-0.050
322,0.034,0.016,-0.050
259,0.015,0.018,-0.033
211,0.015,0.018,-0.033
155,0.040,-0.020,-0.019
107,0.040,-0.020,-0.019
44,0.041,-0.013,-0.028
4091,0.041,-0.013,-0.028
4028,0.046,-0.019,-0.027
3980,0.046,-0.019,-0.027
3918,0.057,-0.014,-0.043
3876,0.057,-0.014,-0.043
3815,0.066,-0.026,-0.039
3760,0.066,-0.026,-0.039
3700,0.083,-0.029,-0.054
3653,0.083,-0.029,-0.054
3600,0.111,-0.061,-0.050
3553,0.111,-0.061,-0.050
3501,0.118,-0.095,-0.022
3448,0.118,-0.095,-0.022
3390,0.104,-0.082,-0.022
3344,0.104,-0.082,-0.022
3286,0.098,-0.079,-0.019
3234,0.098,-0.079,-0.019
3176,0.114,-0.074,-0.040
3131,0.114,-0.074,-0.040
3074,0.124,-0.084,-0.040
3023,0.124,-0.084,-0.040
2966,0.123,-0.082,-0.041
2966,0.123,-0.082,-0.041
2895,0.123,-0.082,-0.041
2844,0.120,-0.081,-0.039
2794,0.120,-0.081,-0.039
2743,0.137,-0.085,-0.052
2691,0.137,-0.085,-0.052
2633,0.135,-0.098,-0.037
2587,0.135,-0.098,-0.037
2529,0.109,-0.092,-0.016
2477,0.109,-0.092,-0.016
2425,0.092,-0.083,-0.009
2372,0.092,-0.083,-0.009
2313,0.094,-0.059,-0.035
2260,0.094,-0.059,-0.035
2207,0.111,-0.053,-0.058
2207,0.111,-0.053,-0.058
2134,0.111,-0.053,-0.058
2074,0.128,-0.085,-0.042
2020,0.128,-0.085,-0.042
1961,0.121,-0.088,-0.033
1921,0.121,-0.088,-0.033
1869,0.119,-0.091,-0.028
1816,0.119,-0.091,-0.028
1757,0.116,-0.085,-0.031
1711,0.116,-0.085,-0.031
1652,0.102,-0.078,-0.024
1607,0.102,-0.078,-0.024
1555,0.074,-0.071,-0.003
1510,0.074,-0.071,-0.003
1453,0.070,-0.049,-0.021
1409,0.070,-0.049,-0.021
1359,0.085,-0.056,-0.029
1308,0.085,-0.056,-0.029
1258,0.087,-0.065,-0.022
1208,0.087,-0.065,-0.022
1151,0.089,-0.077,-0.012
1107,0.089,-0.077,-0.012
1051,0.066,-0.062,-0.004
1001,0.066,-0.062,-0.004
944,0.070,-0.064,-0.006
899,0.070,-0.064,-0.006
842,0.070,-0.070,0.000
842,0.070,-0.070,0.000
773,0.070,-0.070,0.000
716,0.079,-0.075,-0.004
671,0.079,-0.075,-0.004
620,0.080,-0.076,-0.004
575,0.080,-0.076,-0.004
517,0.085,-0.074,-0.012
473,0.085,-0.074,-0.012
415,0.089,-0.073,-0.016
370,0.089,-0.073,-0.016
317,0.085,-0.078,-0.007
271,0.085,-0.078,-0.007
212,0.092,-0.087,-0.005
166,0.092,-0.087,-0.005
107,0.094,-0.085,-0.008
61,0.094,-0.085,-0.008
8,0.105,-0.111,0.006
4051,0.105,-0.111,0.006
3998,0.097,-0.112,0.015
3952,0.097,-0.112,0.015
3893,0.066,-0.087,0.021
3848,0.066,-0.087,0.021
3790,0.073,-0.064,-0.009
3745,0.073,-0.064,-0.009
3693,0.105,-0.071,-0.034
3643,0.105,-0.071,-0.034
3586,0.135,-0.103,-0.032
3536,0.135,-0.103,-0.032
3485,0.097,-0.114,0.017
3436,0.097,-0.114,0.017
3380,0.082,-0.102,0.020
3336,0.082,-0.102,0.020
3280,0.065,-0.069,0.003
3230,0.065,-0.069,0.003
3174,0.089,-0.066,-0.023
3174,0.089,-0.066,-0.023
3106,0.089,-0.066,-0.023
3058,0.092,-0.053,-0.039
3008,0.092,-0.053,-0.039
2953,0.077,-0.043,-0.034
2909,0.077,-0.043,-0.034
2860,0.068,-0.039,-0.028
2817,0.068,-0.039,-0.028
2761,0.054,-0.043,-0.011
2717,0.054,-0.043,-0.011
2666,0.051,-0.049,-0.003
2621,0.051,-0.049,-0.003
2563,0.030,-0.067,0.037
2518,0.030,-0.067,0.037
2467,0.012,-0.042,0.029
2421,0.012,-0.042,0.029
2361,0.034,-0.040,0.006
2314,0.034,-0.040,0.006
2255,0.049,-0.057,0.007
2208,0.049,-0.057,0.007
2147,0.047,-0.068,0.021
2100,0.047,-0.068,0.021
2046,0.024,-0.050,0.026
1998,0.024,-0.050,0.026
1937,0.025,-0.059,0.034
1890,0.025,-0.059,0.034
1829,0.024,-0.059,0.035
1782,0.024,-0.059,0.035
1727,0.029,-0.057,0.028
1680,0.029,-0.057,0.028
1620,0.021,-0.058,0.037
1573,0.021,-0.058,0.037
1513,0.026,-0.053,0.026
1467,0.026,-0.053,0.026
1414,0.039,-0.054,0.015
1368,0.039,-0.054,0.015
1308,0.024,-0.016,-0.008
1262,0.024,-0.016,-0.008
1202,0.029,-0.024,-0.005
1156,0.029,-0.024,-0.005
1096,0.041,-0.045,0.004
1057,0.041,-0.045,0.004
997,0.052,-0.041,-0.011
950,0.052,-0.041,-0.011
889,0.033,-0.042,0.009
841,0.033,-0.042,0.009
787,0.012,-0.029,0.017
740,0.012,-0.029,0.017
678,0.005,-0.024,0.019
630,0.005,-0.024,0.019
567,0.013,-0.010,-0.003
519,0.013,-0.010,-0.003
456,0.041,-0.007,-0.033
408,0.041,-0.007,-0.033
352,0.052,-0.035,-0.017
302,0.052,-0.035,-0.017
238,0.034,-0.026,-0.008
189,0.034,-0.026,-0.008
125,0.031,-0.027,-0.004
76,0.031,-0.027,-0.004
19,0.029,-0.026,-0.003
4066,0.029,-0.026,-0.003
4002,0.034,-0.037,0.003
3953,0.034,-0.037,0.003
3890,0.018,-0.019,0.001
3842,0.018,-0.019,0.001
3787,0.032,-0.016,-0.016
3733,0.032,-0.016,-0.016
3672,0.050,-0.034,-0.017
3625,0.050,-0.034,-0.017
3571,0.078,-0.055,-0.023
3524,0.078,-0.055,-0.023
3464,0.057,-0.060,0.002
3425,0.057,-0.060,0.002
3366,0.041,-0.051,0.009
3320,0.041,-0.051,0.009
3260,0.042,-0.042,0.000
3214,0.042,-0.042,0.000
3155,0.032,-0.039,0.007
3110,0.032,-0.039,0.007
3059,0.040,-0.046,0.006
3013,0.040,-0.046,0.006
2955,0.027,-0.030,0.004
2909,0.027,-0.030,0.004
2850,0.046,-0.035,-0.010
2805,0.046,-0.035,-0.010
2752,0.068,-0.057,-0.011
2706,0.068,-0.057,-0.011
2646,0.059,-0.085,0.026
2599,0.059,-0.085,0.026
2539,0.021,-0.078,0.057
2492,0.021,-0.078,0.057
2439,-0.006,-0.041,0.047
2391,-0.006,-0.041,0.047
2330,0.025,-0.025,0.000
2282,0.025,-0.025,0.000
2220,0.029,-0.029,-0.000
2173,0.029,-0.029,-0.000
2111,0.046,-0.058,0.011
2070,0.046,-0.058,0.011
2008,0.026,-0.064,0.038
1960,0.026,-0.064,0.038
1898,0.010,-0.061,0.051
1851,0.010,-0.061,0.051
1790,0.012,-0.059,0.047
1749,0.012,-0.059,0.047
1688,0.015,-0.055,0.040
1642,0.015,-0.055,0.040
1582,0.010,-0.038,0.028
1535,0.010,-0.038,0.028
1476,0.016,-0.051,0.035
1430,0.016,-0.051,0.035
1378,0.035,-0.044,0.009
1333,0.035,-0.044,0.009
1275,0.040,-0.047,0.007
1229,0.040,-0.047,0.007
1170,0.020,-0.025,0.005
1125,0.020,-0.025,0.005
1074,0.011,-0.022,0.011
1030,0.011,-0.022,0.011
971,0.022,-0.021,-0.002
925,0.022,-0.021,-0.002
867,0.037,-0.043,0.006
821,0.037,-0.043,0.006
770,0.028,-0.023,-0.004
724,0.028,-0.023,-0.004
666,0.028,-0.019,-0.009
619,0.028,-0.019,-0.009
560,0.030,-0.010,-0.020
514,0.030,-0.010,-0.020
461,0.040,-0.017,-0.024
415,0.040,-0.017,-0.024
355,0.049,-0.037,-0.012
308,0.049,-0.037,-0.012
